MofName,Label,Partition,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3
SETXAS_clean,1.0,train,3.80992,3.02112,3.70447,2.01139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.6566666666666666,0.6666666666666666,0.0,-0.8333333333333334,2.5,1.6666666666666667,0.0,1.5,13.0,12.5,0.0,-5.8500000000000005,-2.4963683333333333,-0.5463683333333333,0.0,0.7350000000000003,2.52,2.275,0.0,0.0,0.0,0.0,0.0,-0.04,0.6333333333333333,-0.02,0.0,-1.6666666666666667,0.6666666666666666,-2.0,0.0,2.0,10.0,1.0,0.0,-7.8,4.821483333333334,-3.9,0.0,0.9800000000000004,1.3999999999999997,0.4900000000000002,1.0,2.5,4.833333333333333,3.333333333333333,0.5625,1.4287500000000002,2.2262500000000003,1.3750000000000002,6.5,19.166666666666668,25.666666666666668,16.0,49.0,112.0,145.83333333333334,75.83333333333333,54.76,180.19000000000003,283.146459,186.57645900000003,9.241600000000002,20.8696,37.006933333333336,23.889333333333337,1.0,2.0,3.6666666666666665,1.0,0.5625,1.155,1.5874999999999997,0.5775,4.0,11.333333333333334,13.333333333333334,8.0,49.0,84.0,109.66666666666669,42.0,54.76,167.24,165.10769000000002,83.62,9.2416,15.504,29.62986666666667,7.752,0.0,0.0,0.0,0.0,0.0,2.7920000000000003,0.648,6.614,0.0,6.0,1.4,18.8,0.0,140.6,28.8,312.8,0.0,-5.799999999999999,-1.08,-12.369999999999996,42.0,112.0,200.0,228.0,36.61779999999999,102.00799999999998,181.9522000000001,197.8784,380.0,1292.0,2060.0,2064.0,17534.0,28680.0,91156.0,53544.0,341.9197999999999,803.9328000000004,1737.9699999999996,1703.3279999999995,1.0,4.4,5.8,10.0,1.86674,4.407399999999999,9.932039999999995,9.4971,19.6,61.0,109.0,109.6,1591.2,1383.6,8128.8,2800.8,4.27698,30.894240000000003,26.070120000000003,65.6844,64.0,140.0,232.0,262.0,27.3664,68.16520000000003,103.03440000000006,108.69099999999996,372.0,932.0,1376.0,1570.0,1768.0,4236.0,5956.0,5324.0,428.8888000000001,978.9192,1604.7964000000006,1678.9729999999995
SETXEW_clean,1.0,val,4.5765,3.91657,4.56702,2.3001,311.82,135.568,0.1227,0.0533455067170992,0.1227,0.0,0.0533454,0.0,361.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.7833333333333332,0.73,0.0,-0.5,3.5,2.6666666666666665,0.0,2.5,15.0,13.5,0.0,-5.367851666666667,-1.5320716666666665,-0.0642199999999997,0.0,0.8750000000000003,2.8000000000000003,2.415,0.0,0.0,0.0,0.0,0.0,-0.04,0.7599999999999999,0.1066666666666666,0.0,-2.0,0.6666666666666666,-1.6666666666666667,0.0,2.0,12.0,3.0,0.0,-7.8,5.785780000000002,-2.935703333333334,0.0,0.9800000000000004,1.6799999999999995,0.7700000000000001,1.0,2.6666666666666665,5.166666666666667,3.5,0.5625,1.4750000000000003,2.3187500000000005,1.4212500000000003,7.333333333333333,21.5,28.666666666666668,17.5,49.0,113.16666666666669,148.16666666666666,77.0,54.76,185.748769,294.263997,192.13522800000007,9.241600000000002,21.984266666666667,39.23626666666667,25.004,1.0,2.0,4.0,1.3333333333333333,0.5625,1.155,1.68,0.6699999999999999,4.0,12.0,14.666666666666666,8.666666666666666,49.0,84.0,112.0,44.333333333333336,54.76,167.24,176.22522800000002,94.737538,9.2416,15.504,31.8592,9.981333333333334,0.0,0.0,0.0,0.0,0.0,2.7261538461538466,0.4984615384615385,7.841538461538462,0.0,7.384615384615385,0.9230769230769232,22.615384615384617,0.0,135.84615384615384,22.15384615384616,374.1538461538461,0.0,-5.8000000000000025,-0.8307692307692308,-15.15846153846154,51.0,136.0,256.0,336.0,45.34010000000003,125.77680000000002,224.348,305.4292,448.0,1420.0,2352.0,3096.0,22346.0,35976.0,105686.0,86448.0,424.97509999999977,968.2272000000004,2314.7924,2463.888,1.0,4.307692307692308,5.230769230769231,12.0,1.860946153846153,4.304492307692308,9.015784615384614,11.530815384615387,19.07692307692308,51.84615384615385,96.0,125.53846153846152,1564.6153846153843,1344.923076923077,7144.615384615385,3419.076923076923,4.217192307692306,30.08381538461539,22.62600000000001,79.39569230769229,68.0,148.0,248.0,286.0,27.914000000000023,70.41480000000003,107.50400000000002,114.87739999999998,396.0,996.0,1480.0,1678.0,1772.0,4288.0,6064.0,5456.0,448.2487999999994,1028.1112000000007,1707.4923999999987,1819.157
SEVLEM_clean,1.0,val,9.1752,7.37433,9.1752,0.963135,1916.04,1989.38,0.4465,0.463590254741028,0.4465,0.0,0.46359,0.0,12069.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.3399999999999999,0.3399999999999999,0.0,-1.0,-1.0,-1.0,0.0,1.0,8.0,8.0,0.0,-3.9,-4.90711,-4.90711,0.0,0.4900000000000002,1.8200000000000005,1.8200000000000005,0.0,0.0,0.0,0.0,0.0,-0.036,0.1799999999999999,1.276,0.0,-1.8,-2.6,2.6,0.0,1.8,6.0,21.2,0.0,-7.0200000000000005,-7.624266000000001,6.715826000000001,0.0,0.8820000000000005,1.6800000000000004,3.2480000000000007,1.0,2.0,3.0,4.0,0.5625,1.14,1.4325,1.9950000000000003,4.0,10.0,14.0,18.0,49.0,91.0,91.0,140.0,54.76,138.38,200.59261400000003,255.352614,9.2416,16.9936,22.192000000000004,31.4336,1.0,2.0,3.8,4.8,0.5625,1.152,2.0025,1.743,4.0,11.6,20.4,14.0,49.0,85.39999999999999,144.20000000000002,86.8,54.76,161.46800000000005,264.5075684,213.15088760000003,9.2416,15.80192,30.01088,34.48576,0.0,0.0,0.0,0.0,0.0,3.650000000000004,7.120000000000004,12.639999999999992,0.0,10.0,21.0,34.0,0.0,205.0,419.0,683.0,0.0,-6.75,-9.089999999999993,-14.66999999999999,672.0,1728.0,3264.0,4800.0,466.35359999999577,1256.515199999998,2411.8464000000017,3188.044799999991,4992.0,14496.0,26304.0,33504.0,136800.0,212640.0,383040.0,411072.0,4983.513600000011,11923.689600000069,23193.484799999867,35335.804799999736,1.0,5.0,10.0,16.0,2.190399999999998,5.550000000000004,11.3664,16.3392,25.0,75.0,145.0,230.0,2304.0,1680.0,2928.0,4080.0,2.8560999999999983,25.688000000000013,43.923099999999984,70.48990000000002,26.0,54.0,84.0,78.0,10.673000000000002,25.487800000000007,35.095600000000005,30.8894,138.0,320.0,396.0,346.0,664.0,1490.0,1992.0,1528.0,168.87460000000004,363.7532000000001,555.8364,529.1134000000001
SEYDUW_clean,1.0,test,4.09478,3.25219,4.09478,1.64876,0.0,0.0,0.073,0.0442756981003905,0.0,0.073,0.0,0.0442756,0.0,92.0461,0.0,0.0,0.0,0.0,0.0,0.4233333333333333,0.7666666666666666,0.66,0.0,1.6666666666666667,2.333333333333333,-0.3333333333333333,0.0,10.666666666666666,18.0,16.0,0.0,15.964296666666664,22.359556666666663,8.790519999999999,0.0,-0.2433333333333331,0.2999999999999998,1.6799999999999995,0.0,0.0,0.0,0.0,0.0,-0.14,0.2883333333333333,0.7266666666666666,0.0,-2.5,-1.0,0.5,0.0,-0.8333333333333334,6.666666666666667,13.666666666666666,0.0,-11.516666666666667,-6.340443333333333,2.2857800000000004,0.0,1.106666666666667,1.8866666666666667,2.3466666666666662,1.0,2.333333333333333,3.0,2.6666666666666665,0.7298,1.5812,1.5648333333333333,1.2692666666666663,7.0,15.0,13.666666666666666,15.666666666666666,117.66666666666669,208.66666666666663,146.0,108.0,227.06000000000003,298.7592276666667,242.3610833333333,246.330244,9.487766666666666,17.352966666666664,24.7188,20.7854,1.0,1.3333333333333333,3.5,4.0,0.5378333333333333,0.8277333333333333,1.6926333333333332,1.6351999999999998,2.333333333333333,8.833333333333334,12.833333333333334,8.5,61.5,85.0,153.16666666666666,128.0,32.535,115.92166666666668,174.73928066666667,126.21536599999996,11.4016,10.773199999999996,31.497466666666668,36.0512,0.0,0.0,0.0,0.0,0.0,5.379999999999999,6.299999999999999,15.579999999999998,0.0,22.0,19.0,63.0,0.0,187.0,246.0,511.0,0.0,-12.919999999999998,-9.92,-24.079999999999995,52.0,136.0,288.0,384.0,39.88799999999998,113.12319999999998,213.2616,267.3767999999999,424.0,1216.0,2176.0,2432.0,9180.0,20040.0,33272.0,35288.0,428.8263999999998,863.372,2430.639199999999,2930.478400000001,1.0,6.0,8.0,15.0,2.6569,7.172,10.9862,14.458099999999998,36.0,84.0,174.0,162.0,1521.0,1833.0,2574.0,2886.0,1.4884,24.6928,24.0096,51.7036,21.0,40.0,68.0,84.0,9.339199999999998,20.56760000000001,29.4396,31.7236,108.0,260.0,324.0,348.0,909.0,1768.0,2134.0,1844.0,163.2654,281.5246,507.5661999999999,608.8004
SEYFAE_clean,1.0,test,4.13987,3.30607,4.13987,2.02738,0.0,0.0,0.021,0.0103581962927522,0.0,0.021,0.0,0.0103582,0.0,26.9249,0.0,0.0,0.0,0.0,0.0,0.4233333333333333,0.7666666666666667,0.66,0.0,1.6666666666666667,2.333333333333333,-0.3333333333333333,0.0,10.666666666666666,18.0,16.0,0.0,15.964296666666664,22.359556666666663,8.790519999999999,0.0,-0.2433333333333331,0.2999999999999998,1.6799999999999995,0.0,0.0,0.0,0.0,0.0,-0.14,0.2883333333333333,0.7266666666666667,0.0,-2.5,-1.0,0.5,0.0,-0.8333333333333334,6.666666666666667,13.666666666666666,0.0,-11.516666666666666,-6.340443333333333,2.2857800000000004,0.0,1.106666666666667,1.8866666666666667,2.3466666666666662,1.0,2.333333333333333,3.0,2.6666666666666665,0.7298,1.5812,1.5648333333333333,1.2692666666666663,7.0,15.0,13.666666666666666,15.666666666666666,117.66666666666669,208.66666666666663,146.0,108.0,227.06000000000003,298.7592276666667,242.3610833333333,246.330244,9.487766666666666,17.352966666666667,24.7188,20.7854,1.0,1.3333333333333333,3.5,4.0,0.5378333333333333,0.8277333333333333,1.6926333333333332,1.6352,2.333333333333333,8.833333333333334,12.833333333333334,8.5,61.5,85.0,153.16666666666666,128.0,32.535,115.92166666666668,174.73928066666667,126.21536599999996,11.4016,10.773199999999996,31.497466666666668,36.0512,0.0,0.0,0.0,0.0,0.0,5.5,6.459999999999999,15.879999999999995,0.0,22.0,19.0,63.0,0.0,361.0,478.0,946.0,0.0,-12.8,-9.76,-23.78,52.0,136.0,288.0,384.0,40.150399999999976,113.8272,214.34000000000003,268.0904,424.0,1216.0,2176.0,2432.0,21592.0,30944.0,48584.0,45496.0,429.0231999999998,866.6104,2433.788,2933.496000000001,1.0,6.0,8.0,15.0,2.7225,7.259999999999999,11.121,14.6355,36.0,84.0,174.0,162.0,4624.0,3196.0,4488.0,5032.0,1.5376,25.0976,24.4032,52.5512,21.0,40.0,68.0,84.0,9.339199999999998,20.56760000000001,29.4396,31.7236,108.0,260.0,324.0,348.0,909.0,1768.0,2134.0,1844.0,163.2654,281.5246,507.5661999999999,608.8004000000001
SEYFEI_clean,1.0,train,4.05966,3.18681,4.05966,2.14126,0.0,0.0,0.0707,0.0330179427066306,0.0,0.0707,0.0,0.033018,0.0,87.5164,0.0,0.0,0.0,0.0,0.0,0.4233333333333333,0.7666666666666666,0.66,0.0,1.6666666666666667,2.333333333333333,-0.3333333333333333,0.0,10.666666666666666,18.0,16.0,0.0,15.964296666666664,22.359556666666663,8.790519999999999,0.0,-0.2433333333333331,0.2999999999999998,1.6799999999999995,0.0,0.0,0.0,0.0,0.0,-0.14,0.2883333333333333,0.7266666666666666,0.0,-2.5,-1.0,0.5,0.0,-0.8333333333333334,6.666666666666667,13.666666666666666,0.0,-11.516666666666667,-6.340443333333333,2.2857800000000004,0.0,1.106666666666667,1.8866666666666667,2.3466666666666662,1.0,2.333333333333333,3.0,2.6666666666666665,0.7298,1.5812,1.5648333333333333,1.2692666666666663,7.0,15.0,13.666666666666666,15.666666666666666,117.66666666666669,208.66666666666663,146.0,108.0,227.06000000000003,298.7592276666667,242.3610833333333,246.330244,9.487766666666666,17.352966666666664,24.7188,20.7854,1.0,1.3333333333333333,3.5,4.0,0.5378333333333333,0.8277333333333333,1.6926333333333332,1.6351999999999998,2.333333333333333,8.833333333333334,12.833333333333334,8.5,61.5,85.0,153.16666666666666,128.0,32.535,115.92166666666668,174.73928066666667,126.21536599999996,11.4016,10.773199999999996,31.497466666666668,36.0512,0.0,0.0,0.0,0.0,0.0,5.32,6.220000000000001,15.430000000000003,0.0,22.0,19.0,63.0,0.0,379.0,502.0,991.0,0.0,-12.62,-9.519999999999998,-23.33,52.0,136.0,288.0,384.0,39.75799999999998,112.7712,212.72240000000005,267.02,424.0,1216.0,2176.0,2432.0,23260.0,32072.0,50168.0,46552.0,429.3243999999998,871.4680000000003,2438.5111999999995,2938.0224000000007,1.0,6.0,8.0,15.0,2.6244000000000005,7.128,10.918800000000005,14.3694,36.0,84.0,174.0,162.0,5041.0,3337.0,4686.0,5254.0,1.6129,25.7048,24.9936,53.8226,21.0,40.0,68.0,84.0,9.339199999999998,20.56760000000001,29.4396,31.7236,108.0,260.0,324.0,348.0,909.0,1768.0,2134.0,1844.0,163.2654,281.5246,507.5661999999999,608.8004
SIRBIG07_clean,1.0,train,4.70743,2.79131,4.70743,1.11789,0.0,0.0,0.3284,0.2937677231212373,0.0,0.3284,0.0,0.293768,0.0,152.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0399999999999999,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-6.000000000000001,0.0,0.0,0.0,0.8900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5328999999999998,0.5621,0.5328999999999998,0.0,1.0,2.0,1.0,0.0,64.0,48.0,64.0,0.0,28.09,59.88999999999999,28.09,0.0,11.8336,8.771999999999997,11.8336,0.0,0.0,0.0,0.0,0.0,0.0,3.96,3.72,3.96,0.0,24.0,24.0,24.0,0.0,24.0,36.0,24.0,0.0,-12.779999999999998,-7.439999999999999,-12.779999999999998,13.0,24.0,42.0,60.0,8.686899999999998,18.9216,28.8306,33.726000000000006,66.0,168.0,192.0,120.0,744.0,1728.0,2784.0,2880.0,111.7327,159.3408,395.094,526.32,1.0,6.0,6.0,6.0,1.9321,6.088199999999999,6.421799999999999,6.088199999999999,36.0,72.0,72.0,72.0,144.0,576.0,432.0,576.0,1.7161000000000002,27.0384,20.043,27.0384,3.0,4.0,2.0,0.0,1.6586999999999998,2.2484,1.0658,0.0,6.0,8.0,2.0,0.0,164.0,192.0,128.0,0.0,30.1697,35.087999999999994,23.667200000000005,0.0
SIRZUQ_clean,1.0,train,6.19917,3.14481,6.19917,1.64949,0.0,0.0,0.0773,0.0468629697664126,0.0,0.0773,0.0,0.0468629,0.0,177.723,0.0,0.0,0.0,0.0,0.0,-0.0199999999999999,-0.06,0.2799999999999998,0.0,-1.0,-3.0,-4.0,0.0,1.0,3.0,11.0,0.0,-3.9,-11.699999999999998,-16.607110000000002,0.0,0.4900000000000002,1.4700000000000006,3.2900000000000005,0.0,0.0,0.0,0.0,0.0,-0.0399999999999999,-0.0399999999999999,-0.0799999999999999,0.0,-2.0,-2.0,-4.0,0.0,2.0,2.0,4.0,0.0,-6.000000000000001,-6.000000000000001,-12.000000000000002,0.0,0.8900000000000002,0.8900000000000002,1.7800000000000005,1.0,2.0,3.0,6.0,0.5625,1.14,1.7325,3.165,4.0,10.0,18.0,32.0,49.0,91.0,126.0,217.0,54.76,138.38000000000002,250.86000000000004,451.452614,9.241600000000002,16.993600000000004,23.256,45.448,1.0,1.0,2.0,2.0,0.5328999999999998,0.5621,1.0950000000000002,1.1242,1.0,3.0,4.0,6.0,64.0,48.0,112.0,96.0,28.09,59.88999999999999,87.98,119.78,11.8336,8.771999999999997,20.605599999999992,17.543999999999993,0.0,0.0,0.0,0.0,0.0,3.75,2.1299999999999994,7.38,0.0,13.0,6.0,26.0,0.0,200.0,126.0,406.0,0.0,-8.75,-2.58,-14.829999999999998,21.0,54.0,84.0,102.0,16.523399999999995,45.9024,65.6292,79.1028,162.0,468.0,672.0,738.0,7896.0,12672.0,22848.0,19008.0,189.5865,384.9359999999999,804.7235999999998,770.4912,1.0,5.0,5.0,10.0,2.1904,5.402,7.799599999999999,10.9816,25.0,60.0,95.0,120.0,2304.0,1920.0,5472.0,3552.0,2.8561,29.068,18.6407,53.62370000000001,28.0,58.0,88.0,110.0,12.6524,29.09140000000001,41.64800000000002,46.59660000000002,146.0,356.0,484.0,494.0,866.0,1754.0,2488.0,2656.0,195.5726,391.4972000000001,598.1344,725.2389999999999
SIYXIH10_clean,0.0,val,3.56925,2.55962,3.56925,1.55164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.064,-0.08,0.0,-2.0,-2.7999999999999994,-2.7999999999999994,0.0,2.0,3.2000000000000006,4.0,0.0,-6.000000000000001,-9.6,-12.000000000000002,0.0,0.8900000000000002,1.4240000000000004,1.7800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.7999999999999994,0.5328999999999999,0.5621,1.11252,1.55052,1.0,3.0,4.8,5.599999999999999,64.0,48.0,102.40000000000002,147.2,28.09,59.89000000000001,107.06,142.252,11.8336,8.771999999999998,18.76864,27.01088,0.0,0.0,0.0,0.0,0.0,3.12,2.8800000000000003,7.559999999999999,0.0,22.0,18.0,55.0,0.0,108.0,120.0,282.0,0.0,-9.659999999999998,-4.319999999999999,-18.80999999999999,30.0,78.0,168.0,228.0,19.79580000000001,56.827800000000046,112.23120000000004,151.88520000000003,246.0,726.0,1398.0,1668.0,3420.0,9360.0,17184.0,20880.0,265.58069999999987,567.8171999999998,1573.656,1817.002799999999,1.0,6.0,8.0,15.0,1.5625,5.474999999999999,8.900000000000002,13.9875,36.0,84.0,180.0,210.0,676.0,1248.0,2288.0,2808.0,3.3489000000000004,37.7712,34.6968,84.65579999999999,12.0,24.0,34.0,34.0,6.814800000000001,13.921600000000003,19.5458,19.3026,58.0,132.0,156.0,130.0,572.0,984.0,1472.0,1576.0,104.6855,178.75499999999997,268.0591999999999,287.79939999999993
SOCKOM_clean,1.0,train,6.11033,3.35104,6.11033,1.25548,0.0,0.0,0.2851,0.2270844617198203,0.0,0.2851,0.0,0.227085,0.0,325.579,0.0,0.0,0.0,0.0,0.0,-0.032,-0.032,-0.064,0.0,-1.6,-1.6,-3.2,0.0,1.6,1.6,3.2,0.0,-4.800000000000001,-4.800000000000001,-9.6,0.0,0.7120000000000001,0.7120000000000001,1.4240000000000002,0.0,0.0,0.0,0.0,0.0,-0.04,0.3146666666666666,0.1959999999999999,0.0,-2.0,-1.0666666666666669,-2.2,0.0,2.0,7.6,6.866666666666665,0.0,-6.840000000000001,-4.139969333333333,-7.331406666666666,0.0,0.9320000000000004,1.7160000000000004,1.8686666666666671,0.8,0.8,1.6,1.6,0.4263199999999999,0.44968,0.876,0.89936,0.8,2.4,3.2,4.8,51.2,38.4,89.6,76.8,22.472,47.912,70.384,95.824,9.46688,7.017599999999999,16.484479999999998,14.035199999999998,1.0,1.4666666666666663,2.9333333333333327,2.4666666666666663,0.5467133333333333,0.8387866666666668,1.382,1.208073333333333,2.4,7.2,9.6,8.933333333333332,57.0,64.8,105.46666666666664,86.66666666666666,40.536,109.98666666666664,156.09710640000003,147.439076,10.624,11.9136,24.466986666666664,19.50026666666667,0.0,0.0,0.0,0.0,0.0,2.96,4.26,10.2,0.0,6.0,6.0,24.0,0.0,162.0,252.0,520.0,0.0,-6.199999999999999,-5.159999999999998,-10.699999999999996,11.0,20.0,28.0,36.0,7.938600000000001,15.630000000000004,22.6176,20.482,48.0,112.0,126.0,88.0,2746.0,3408.0,4274.0,1632.0,84.0215,140.9088,203.53520000000003,299.472,1.0,4.0,6.0,12.0,2.1904,4.3808,6.837599999999999,11.188799999999995,16.0,40.0,72.0,96.0,2304.0,1440.0,1728.0,2688.0,2.8561,21.9024,25.857,52.35620000000001,23.33333333333333,48.66666666666666,74.66666666666667,92.0,10.2898,24.090733333333343,34.789333333333346,38.767066666666665,123.33333333333331,302.0,421.3333333333333,454.6666666666667,675.3333333333334,1408.0,1984.0,2034.6666666666667,157.40173333333334,322.13300000000004,498.0736,584.9646666666666
SOCLAZ_clean,1.0,test,3.66826,3.40979,3.66826,1.5968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.03,-0.06,0.0,-1.5,-1.5,-3.0,0.0,1.5,1.5,3.0,0.0,-4.500000000000001,-4.500000000000001,-9.000000000000002,0.0,0.6675000000000001,0.6675000000000001,1.3350000000000002,0.0,0.0,0.0,0.0,0.0,-0.04,0.2924999999999999,0.2037499999999999,0.0,-2.0,-1.125,-2.1875,0.0,2.0,7.25,7.0,0.0,-6.7875,-4.25622125,-7.198638125,0.0,0.9293750000000004,1.6643750000000002,1.885,0.75,0.75,1.5,1.5,0.3996749999999999,0.421575,0.82125,0.8431500000000001,0.75,2.25,3.0,4.5,48.0,36.0,84.0,72.0,21.0675,44.9175,65.985,89.83500000000001,8.8752,6.578999999999999,15.454199999999997,13.157999999999998,1.0,1.4375,2.875,2.4375,0.54585,0.8214937500000001,1.3640624999999995,1.1840812500000002,2.3125,6.9375,9.25,8.5,57.4375,63.75,105.875,85.0625,39.75812500000001,106.855625,151.83978725000003,142.56867212499998,10.6996,11.717249999999998,24.225649999999995,19.3115,0.0,0.0,0.0,0.0,0.0,3.71,4.26,9.45,0.0,13.0,12.0,32.0,0.0,202.0,252.0,480.0,0.0,-7.95,-5.159999999999998,-8.95,12.0,24.0,36.0,46.0,8.471499999999999,18.915000000000003,26.9392,26.103,64.0,164.0,188.0,124.0,2810.0,4272.0,4754.0,2112.0,95.8551,170.07999999999998,292.70000000000005,387.192,1.0,5.0,6.0,11.0,2.1904,5.4612,6.837599999999999,10.1084,25.0,60.0,90.0,115.0,2304.0,1824.0,1728.0,2304.0,2.8561,27.716,25.857,46.5426,25.33333333333333,52.66666666666666,82.66666666666667,103.33333333333331,10.8676,25.641000000000005,37.28186666666667,41.80660000000001,135.33333333333334,333.3333333333333,465.3333333333333,506.0,700.6666666666666,1472.0,2065.333333333333,2109.333333333333,168.19006666666667,345.7630000000001,543.1169333333333,647.0863333333332
